transaction_id;user_id;transaction_time;amount;merchant_id;country;ip_address;device_id;payment_method;status
T000274;U0503;2025-02-27 23:56:00;10,69;M010;NL;192.168.131.192;D0762;bank_transfer;approved
T000275;U0023;2025-03-12 04:40:00;16,95;M092;GB;192.168.67.28;D1163;paypal;approved
T000276;U0581;2025-06-22 06:19:00;10,54;M078;IT;192.168.31.101;D0211;bank_transfer;approved
T000277;U0154;2025-02-06 01:43:00;90,27;M074;SE;192.168.154.122;D1398;bank_transfer;approved
T000278;U0404;2025-03-24 10:14:00;65,93;M007;GB;192.168.51.170;D0096;apple_pay;approved
T000279;U0351;2025-04-28 04:13:00;16,83;M077;SE;192.168.131.24;D0485;card;approved
T000280;U1180;2025-06-17 02:57:00;98,05;M001;PL;192.168.44.124;D0269;card;declined
T000281;U1081;2025-03-17 13:30:00;17,46;M006;DE;192.168.75.128;D0143;card;declined
T000282;U0617;2025-03-31 21:31:00;16,26;M036;NL;192.168.49.61;D0820;google_pay;approved
T000283;U0097;2025-01-19 16:53:00;15,18;M051;GB;192.168.222.71;D1011;bank_transfer;declined
T000284;U0060;2025-05-12 20:18:00;2,96;M029;DE;192.168.43.80;D0285;bank_transfer;declined
T000285;U0893;2025-06-20 01:11:00;8,46;M029;IT;192.168.212.192;D1483;google_pay;declined
T000286;U0108;2025-03-01 22:51:00;86,93;M034;DE;192.168.181.205;D0227;bank_transfer;approved
T000287;U0778;2025-06-06 21:40:00;48,98;M035;ES;192.168.87.148;D1195;card;approved
T000288;U0304;2025-02-13 18:51:00;36,1;M097;SE;192.168.12.185;D1305;card;approved
T000289;U1184;2025-05-20 11:35:00;44,3;M062;PL;192.168.91.126;D0660;paypal;approved
T000290;U0607;2025-01-14 16:18:00;4,46;M092;CZ;192.168.197.113;D1712;paypal;approved
T000291;U1013;2025-01-20 00:43:00;10,55;M008;RO;192.168.216.71;D0443;apple_pay;approved
T000292;U0698;2025-04-30 07:00:00;68,28;M027;CZ;192.168.5.170;D1053;bank_transfer;approved
T000293;U0316;2025-06-07 23:43:00;29,09;M109;ES;192.168.0.199;D0449;apple_pay;declined
T000294;U1052;2025-02-25 21:56:00;61,57;M026;IT;192.168.51.209;D0141;apple_pay;approved
T000295;U1183;2025-06-12 18:22:00;5,31;M083;GB;192.168.172.225;D1795;card;approved
T000296;U0944;2025-01-22 12:58:00;13,41;M024;GB;192.168.252.239;D1356;apple_pay;approved
T000297;U1128;2025-03-02 18:07:00;18,5;M011;IT;192.168.171.145;D0309;google_pay;approved
T000298;U0109;2025-02-04 11:43:00;13,73;M057;FR;192.168.198.170;D0101;apple_pay;approved
T000299;U0825;2025-05-05 00:02:00;37,06;M023;CZ;192.168.181.252;D1245;google_pay;approved
T000300;U0103;2025-04-15 17:13:00;12,45;M083;FR;192.168.184.18;D0450;card;declined
T000301;U0546;2025-03-15 15:32:00;3,72;M031;FR;192.168.55.40;D0565;google_pay;approved
T000302;U0803;2025-03-05 06:49:00;5,27;M051;PL;192.168.24.12;D1015;paypal;approved
T000303;U0590;2025-04-24 06:04:00;37,28;M091;DE;192.168.124.84;D0194;google_pay;declined
T000304;U0977;2025-03-02 11:12:00;15,57;M095;IT;192.168.184.100;D0349;card;approved
T000305;U0933;2025-06-27 09:05:00;132,06;M019;RO;192.168.3.148;D0972;bank_transfer;approved
T000306;U0541;2025-03-28 06:11:00;4,2;M113;RO;192.168.91.130;D1558;google_pay;approved
T000307;U1195;2025-04-14 06:25:00;27,8;M001;IT;192.168.102.206;D0968;card;approved
T000308;U0596;2025-05-27 08:15:00;11,37;M107;CZ;192.168.241.26;D0343;card;approved
T000309;U0688;2025-03-25 12:18:00;27,99;M058;NL;192.168.16.117;D1118;apple_pay;approved
T000310;U0028;2025-02-19 03:22:00;18,39;M106;NL;192.168.243.184;D1826;google_pay;approved
T000311;U1064;2025-01-06 15:01:00;41,84;M094;ES;192.168.163.70;D0841;paypal;approved
T000312;U0501;2025-06-23 19:38:00;55,04;M074;SE;192.168.233.1;D0737;card;approved
T000313;U0774;2025-06-09 11:42:00;5,57;M082;PL;192.168.230.160;D1797;apple_pay;declined
T000314;U1080;2025-06-22 01:55:00;13,33;M023;RO;192.168.7.189;D0715;apple_pay;approved
T000315;U0566;2025-05-25 18:51:00;9,46;M040;PT;192.168.171.67;D1066;google_pay;approved
T000316;U0932;2025-05-05 19:06:00;138,87;M073;NL;192.168.63.73;D0591;card;approved
T000317;U0302;2025-01-30 14:26:00;46,69;M060;CZ;192.168.90.178;D1980;google_pay;approved
T000318;U0622;2025-05-31 06:32:00;14,6;M063;PL;192.168.92.184;D0032;card;approved
T000319;U0253;2025-01-26 01:42:00;27,81;M007;DE;192.168.191.49;D0882;card;approved
T000320;U0718;2025-05-10 20:00:00;14,32;M113;CZ;192.168.205.252;D1363;paypal;declined
T000321;U0555;2025-01-06 20:24:00;221,01;M019;IT;192.168.39.138;D0885;card;approved
T000322;U0970;2025-06-14 14:20:00;18,52;M120;RO;192.168.123.147;D1305;apple_pay;approved
T000323;U0201;2025-05-04 14:15:00;13,11;M115;PL;192.168.228.92;D1223;paypal;approved
T000324;U0661;2025-04-11 21:42:00;35,53;M103;RO;192.168.21.195;D1573;bank_transfer;approved
T000325;U0409;2025-05-23 10:22:00;15,55;M039;PL;192.168.250.221;D1161;google_pay;approved
T000326;U0895;2025-05-10 17:23:00;6,97;M013;GB;192.168.186.129;D1422;google_pay;declined
T000327;U0733;2025-04-12 17:54:00;18,49;M060;GB;192.168.19.200;D0862;apple_pay;approved
T000328;U0055;2025-03-09 22:08:00;22,85;M099;ES;192.168.78.7;D1260;paypal;approved
T000329;U0261;2025-03-13 11:33:00;32,35;M080;PT;192.168.27.172;D1798;card;approved
T000330;U0258;2025-01-16 09:52:00;45,36;M052;GB;192.168.188.211;D1654;apple_pay;declined
T000331;U0113;2025-02-22 21:32:00;71,85;M035;RO;192.168.247.198;D0220;google_pay;approved
T000332;U1159;2025-01-10 15:38:00;47,92;M062;DE;192.168.4.173;D0249;google_pay;approved
T000333;U0420;2025-02-26 14:18:00;7,23;M067;GB;192.168.157.27;D0280;paypal;approved
T000334;U0014;2025-06-10 04:20:00;27,54;M104;IT;192.168.195.99;D0235;card;approved
T000335;U0248;2025-03-22 19:03:00;5,08;M067;IT;192.168.21.82;D0213;card;declined
T000336;U0801;2025-06-03 05:32:00;105,17;M008;PL;192.168.132.161;D0829;paypal;declined
T000337;U1120;2025-01-04 22:37:00;69,97;M034;RO;192.168.39.147;D0900;apple_pay;approved
T000338;U0379;2025-04-10 12:29:00;69,27;M019;RO;192.168.70.216;D0493;google_pay;approved
T000339;U0411;2025-05-02 13:13:00;27,19;M061;PL;192.168.229.175;D1368;google_pay;approved
T000340;U0564;2025-02-21 14:17:00;20,5;M051;FR;192.168.238.121;D0951;apple_pay;approved
T000341;U0937;2025-06-12 14:32:00;34,22;M016;DE;192.168.44.19;D1189;card;approved
T000342;U0911;2025-03-25 10:33:00;96,49;M006;NL;192.168.250.182;D1972;apple_pay;declined
T000343;U0568;2025-05-09 13:32:00;161,15;M002;NL;192.168.80.130;D1026;paypal;approved
T000344;U1076;2025-04-13 12:25:00;29,78;M050;ES;192.168.165.240;D1344;bank_transfer;approved
T000345;U0695;2025-06-02 19:04:00;51,24;M059;ES;192.168.27.46;D0571;apple_pay;approved
T000346;U0991;2025-04-03 07:01:00;132,4;M049;PT;192.168.95.111;D1350;google_pay;approved
T000347;U1077;2025-06-01 01:49:00;6,54;M034;NL;192.168.86.201;D1206;bank_transfer;approved
T000348;U0827;2025-05-04 16:00:00;2,84;M009;ES;192.168.39.221;D0475;card;approved
T000349;U0976;2025-03-18 11:15:00;58,07;M042;IT;192.168.207.98;D0216;apple_pay;approved
T000350;U0132;2025-04-21 09:59:00;38,86;M008;FR;192.168.217.177;D0077;apple_pay;approved
T000351;U0061;2025-04-27 00:49:00;8,65;M119;FR;192.168.87.214;D1431;apple_pay;approved
T000352;U1176;2025-05-16 02:31:00;9,91;M072;PL;192.168.5.173;D1006;bank_transfer;approved
T000353;U0332;2025-05-02 17:24:00;68,25;M056;IT;192.168.194.90;D0177;card;approved
T000354;U0198;2025-04-14 10:55:00;2,35;M027;ES;192.168.87.137;D1830;bank_transfer;approved
T000355;U1120;2025-02-07 18:28:00;3,99;M111;ES;192.168.127.95;D1398;apple_pay;approved
T000356;U1169;2025-03-21 21:29:00;26,68;M106;NL;192.168.242.88;D0731;paypal;approved
T000357;U0876;2025-02-24 06:58:00;19,87;M081;FR;192.168.195.211;D1166;paypal;approved
T000358;U0207;2025-05-30 12:26:00;28,62;M016;DE;192.168.216.208;D1232;bank_transfer;approved
T000359;U0594;2025-01-29 17:42:00;71,44;M119;SE;192.168.106.122;D1441;card;declined
T000360;U0590;2025-03-14 16:13:00;31,58;M010;IT;192.168.74.93;D1748;google_pay;approved
T000361;U0117;2025-01-06 21:00:00;48,83;M070;FR;192.168.96.17;D1194;bank_transfer;approved
T000362;U0693;2025-05-29 16:29:00;13,09;M054;NL;192.168.20.196;D1819;paypal;approved
T000363;U0676;2025-04-13 15:31:00;57,64;M119;DE;192.168.181.252;D0483;card;approved
T000364;U0073;2025-01-24 13:38:00;159,65;M045;SE;192.168.250.158;D1226;google_pay;approved
T000365;U0555;2025-03-20 13:19:00;2,71;M093;DE;192.168.173.43;D1018;paypal;approved
T000366;U0979;2025-05-28 16:53:00;61,85;M039;IT;192.168.122.45;D0044;card;approved
T000367;U0402;2025-03-12 11:22:00;38,47;M069;SE;192.168.111.248;D1397;google_pay;approved
T000368;U0773;2025-06-13 07:41:00;6,35;M090;SE;192.168.187.194;D1126;card;approved
T000369;U0754;2025-04-18 03:42:00;9,61;M046;SE;192.168.155.180;D1881;paypal;approved
T000370;U0021;2025-02-15 11:55:00;22,31;M030;CZ;192.168.250.28;D1164;card;declined
T000371;U0117;2025-04-20 15:59:00;3,33;M010;GB;192.168.127.124;D0370;card;approved
T000372;U0501;2025-06-20 19:48:00;6,56;M038;SE;192.168.187.93;D0981;card;approved
T000373;U1114;2025-06-21 09:09:00;28,32;M027;NL;192.168.163.70;D1839;apple_pay;approved
T000374;U0752;2025-04-09 13:29:00;33,07;M100;RO;192.168.253.98;D0501;bank_transfer;approved
T000375;U1032;2025-06-16 00:48:00;3,22;M014;SE;192.168.185.25;D1445;bank_transfer;approved
T000376;U0281;2025-05-12 23:11:00;150,09;M108;IT;192.168.184.204;D0625;paypal;approved
T000377;U0291;2025-06-02 05:57:00;153,5;M005;GB;192.168.19.153;D1332;card;approved
T000378;U0070;2025-04-22 00:01:00;14,03;M035;SE;192.168.26.33;D0616;card;approved
T000379;U0787;2025-03-11 01:18:00;1,76;M064;SE;192.168.223.104;D0788;card;approved
T000380;U0378;2025-03-05 07:34:00;23,56;M085;DE;192.168.202.211;D1353;card;approved
T000381;U0054;2025-01-05 23:28:00;38,54;M117;NL;192.168.166.221;D1890;google_pay;approved
T000382;U0699;2025-04-11 17:22:00;71,7;M093;SE;192.168.230.99;D1774;card;approved
T000383;U0795;2025-05-11 22:19:00;108,81;M093;PL;192.168.104.223;D1759;apple_pay;approved
T000384;U1164;2025-06-18 07:54:00;30,27;M099;ES;192.168.132.141;D1967;apple_pay;approved
T000385;U0488;2025-05-21 10:01:00;96,31;M017;PL;192.168.215.170;D1638;card;declined
T000386;U1112;2025-02-15 14:30:00;17,47;M038;SE;192.168.4.78;D0080;bank_transfer;approved
T000387;U0026;2025-01-04 03:26:00;15,66;M016;RO;192.168.113.176;D0658;paypal;approved
T000388;U0901;2025-04-16 12:10:00;26,13;M002;NL;192.168.56.250;D0984;paypal;approved
T000389;U0163;2025-05-20 10:36:00;91,94;M036;CZ;192.168.78.128;D0644;apple_pay;approved
T000390;U0566;2025-04-30 10:00:00;82,32;M034;ES;192.168.87.22;D0466;paypal;declined
T000391;U0102;2025-01-08 15:18:00;5,86;M030;DE;192.168.11.253;D0378;apple_pay;approved
T000392;U1134;2025-06-06 02:25:00;11,35;M092;PL;192.168.16.117;D1998;card;approved
T000393;U0724;2025-03-22 19:02:00;51,68;M070;PT;192.168.90.152;D0481;card;approved
T000394;U0232;2025-05-04 23:24:00;4,22;M066;IT;192.168.191.78;D0668;bank_transfer;declined
T000395;U0852;2025-03-07 14:07:00;42,08;M010;PL;192.168.38.242;D0294;bank_transfer;approved
T000396;U0687;2025-03-09 01:08:00;92,07;M053;NL;192.168.128.38;D0964;google_pay;approved
T000397;U0092;2025-02-26 23:58:00;107,55;M038;PT;192.168.109.88;D0053;google_pay;approved
T000398;U1047;2025-03-10 23:10:00;61,72;M092;CZ;192.168.148.168;D1605;bank_transfer;declined
T000399;U1194;2025-02-10 21:12:00;43,81;M005;ES;192.168.119.121;D0781;card;declined
T000400;U1158;2025-06-04 07:11:00;246,01;M065;RO;192.168.33.122;D1123;google_pay;approved
T000401;U1081;2025-02-19 00:04:00;3,11;M103;GB;192.168.114.6;D1351;google_pay;approved
T000402;U0400;2025-02-27 07:27:00;35,25;M108;IT;192.168.245.202;D0674;bank_transfer;approved
T000403;U0237;2025-01-14 21:59:00;12,03;M089;SE;192.168.252.30;D0742;bank_transfer;approved
T000404;U0742;2025-05-31 12:16:00;27,48;M084;IT;192.168.54.84;D0920;paypal;approved
T000405;U0257;2025-05-25 21:08:00;31,85;M119;SE;192.168.88.106;D1381;paypal;approved
T000406;U0588;2025-04-15 20:38:00;16,07;M044;FR;192.168.227.46;D0837;google_pay;declined
T000407;U1013;2025-01-22 23:44:00;86,29;M081;IT;192.168.157.114;D1843;apple_pay;approved
T000408;U0858;2025-06-01 19:11:00;59,01;M034;GB;192.168.37.80;D1522;paypal;declined
T000409;U0884;2025-06-14 14:46:00;47,85;M004;FR;192.168.208.230;D0272;google_pay;declined
T000410;U0865;2025-05-31 03:14:00;6,45;M046;CZ;192.168.27.172;D0495;card;approved
T000411;U0690;2025-03-06 14:50:00;38,54;M076;FR;192.168.21.89;D1480;card;approved
T000412;U0920;2025-05-08 10:50:00;22,03;M117;GB;192.168.222.4;D1517;bank_transfer;approved
T000413;U0276;2025-01-02 10:00:00;9,11;M094;PT;192.168.243.110;D1877;card;approved
T000414;U0758;2025-04-18 01:21:00;42,92;M087;SE;192.168.98.9;D0657;paypal;approved
T000415;U0573;2025-06-13 08:22:00;5,08;M099;PL;192.168.138.206;D1011;card;approved
T000416;U1076;2025-02-02 11:30:00;29,39;M075;SE;192.168.0.230;D0585;apple_pay;approved
T000417;U0294;2025-04-23 01:03:00;68,28;M006;IT;192.168.226.100;D0882;bank_transfer;approved
T000418;U0644;2025-02-10 17:04:00;18,07;M013;ES;192.168.130.157;D0243;bank_transfer;approved
T000419;U0347;2025-01-26 16:03:00;113,01;M037;PL;192.168.92.244;D1242;paypal;approved
T000420;U0197;2025-01-08 05:38:00;33,13;M027;CZ;192.168.168.59;D1546;card;approved
T000421;U1106;2025-06-21 10:48:00;65,18;M069;DE;192.168.127.171;D1001;bank_transfer;approved
T000422;U1170;2025-05-11 09:20:00;53,68;M055;CZ;192.168.19.153;D0259;bank_transfer;declined
T000423;U0246;2025-05-14 04:33:00;88,89;M057;GB;192.168.150.117;D0539;paypal;declined
T000424;U0239;2025-03-03 01:06:00;66,11;M046;IT;192.168.254.214;D1490;bank_transfer;approved
T000425;U0566;2025-01-07 23:35:00;40,84;M059;CZ;192.168.202.71;D1377;bank_transfer;declined
T000426;U0888;2025-06-09 18:10:00;108,75;M013;CZ;192.168.233.201;D0651;google_pay;approved
T000427;U0073;2025-02-10 02:06:00;40,48;M082;IT;192.168.98.114;D0281;apple_pay;declined
T000428;U0401;2025-02-06 03:34:00;26,4;M034;GB;192.168.216.203;D1667;apple_pay;approved
T000429;U0182;2025-04-22 06:26:00;78,84;M067;IT;192.168.196.61;D0007;card;approved
T000430;U0428;2025-04-17 07:05:00;8,85;M091;SE;192.168.29.207;D1409;google_pay;approved
T000431;U0481;2025-06-09 07:06:00;18,15;M082;CZ;192.168.138.27;D1346;bank_transfer;declined
T000432;U0599;2025-02-23 18:41:00;27,55;M086;RO;192.168.65.80;D0804;bank_transfer;approved
T000433;U0198;2025-03-19 08:15:00;5,77;M029;PL;192.168.157.128;D0860;bank_transfer;approved
T000434;U0238;2025-05-09 07:24:00;26;M023;NL;192.168.154.32;D1353;bank_transfer;approved
T000435;U0263;2025-02-18 18:34:00;86,54;M100;GB;192.168.159.239;D1231;paypal;approved
T000436;U1040;2025-02-27 19:41:00;89,22;M028;SE;192.168.206.115;D0125;bank_transfer;approved
T000437;U0843;2025-05-13 13:29:00;67,23;M051;SE;192.168.4.58;D0817;card;approved
T000438;U0449;2025-06-09 09:39:00;41,45;M044;DE;192.168.172.202;D0632;apple_pay;approved
T000439;U0342;2025-01-04 15:01:00;10,24;M069;RO;192.168.5.52;D0226;paypal;approved
T000440;U0044;2025-01-09 23:01:00;20,07;M103;NL;192.168.199.213;D1869;google_pay;approved
T000441;U1063;2025-02-11 17:58:00;18,98;M027;IT;192.168.255.174;D0322;apple_pay;declined
T000442;U0595;2025-02-15 06:36:00;8,04;M103;NL;192.168.225.172;D0679;paypal;approved
T000443;U0028;2025-01-08 16:44:00;75,7;M005;CZ;192.168.220.226;D0210;apple_pay;approved
T000444;U0322;2025-01-23 12:12:00;15,35;M037;IT;192.168.135.24;D1294;card;approved
T000445;U0774;2025-05-12 10:57:00;21,48;M084;PL;192.168.32.122;D1766;card;approved
T000446;U0851;2025-05-25 07:00:00;1,59;M003;CZ;192.168.120.115;D1239;card;approved
T000447;U0802;2025-01-05 06:22:00;72,23;M025;PL;192.168.50.109;D1608;apple_pay;approved
T000448;U0619;2025-03-20 04:39:00;25,57;M036;FR;192.168.162.98;D0542;apple_pay;approved
T000449;U0191;2025-04-08 01:36:00;137,31;M029;CZ;192.168.185.149;D0571;bank_transfer;declined
T000450;U1038;2025-05-11 02:02:00;20,28;M032;GB;192.168.25.49;D1491;bank_transfer;approved
T000451;U0222;2025-04-13 12:27:00;11,15;M058;DE;192.168.76.9;D0814;apple_pay;approved
T000452;U0224;2025-02-07 19:22:00;15,88;M083;ES;192.168.128.205;D1659;card;approved
T000453;U1004;2025-04-14 03:41:00;12,51;M076;ES;192.168.121.30;D0826;google_pay;approved
T000454;U0477;2025-01-07 15:30:00;59,34;M008;PL;192.168.100.68;D0844;bank_transfer;declined
T000455;U0659;2025-05-18 10:48:00;34,33;M089;SE;192.168.138.254;D1785;bank_transfer;approved
T000456;U1152;2025-03-29 22:14:00;27,83;M102;GB;192.168.183.234;D0642;bank_transfer;approved
T000457;U1054;2025-03-10 09:23:00;79,26;M072;FR;192.168.200.34;D1887;apple_pay;approved
T000458;U0261;2025-06-08 07:59:00;1,55;M097;CZ;192.168.29.20;D1533;paypal;approved
T000459;U0233;2025-06-09 03:30:00;87,69;M005;GB;192.168.11.237;D0350;apple_pay;approved
T000460;U1121;2025-06-10 05:46:00;21,39;M054;PL;192.168.199.122;D0241;bank_transfer;approved
T000461;U0556;2025-05-05 16:54:00;16,57;M067;NL;192.168.7.55;D1155;paypal;approved
T000462;U0419;2025-02-08 08:12:00;39,08;M103;NL;192.168.190.170;D1064;bank_transfer;approved
T000463;U0677;2025-03-17 18:51:00;55,94;M119;ES;192.168.193.242;D0337;apple_pay;approved
T000464;U0368;2025-04-08 21:23:00;26,43;M020;DE;192.168.214.140;D0639;paypal;approved
T000465;U0940;2025-04-26 20:13:00;4,98;M043;PT;192.168.160.228;D0960;paypal;approved
T000466;U1146;2025-06-15 22:27:00;11,25;M114;RO;192.168.221.102;D0029;bank_transfer;approved
T000467;U0873;2025-04-27 19:11:00;53,27;M075;NL;192.168.66.158;D1279;bank_transfer;approved
T000468;U0415;2025-04-13 14:40:00;36,92;M010;FR;192.168.28.80;D1497;bank_transfer;approved
T000469;U0210;2025-06-05 08:33:00;64,76;M017;PT;192.168.149.223;D1321;bank_transfer;approved
T000470;U0568;2025-05-23 14:34:00;54,46;M104;PT;192.168.78.42;D1370;paypal;approved
T000471;U0475;2025-01-01 01:04:00;4,83;M028;PT;192.168.152.198;D0301;paypal;approved
T000472;U0663;2025-03-27 20:50:00;91,52;M010;DE;192.168.153.217;D0281;apple_pay;approved
T000473;U0670;2025-03-12 04:24:00;28,76;M039;FR;192.168.15.114;D0494;apple_pay;approved
T000474;U0972;2025-06-03 07:35:00;15,94;M046;CZ;192.168.91.67;D0650;card;declined
T000475;U0439;2025-03-31 05:15:00;117,37;M022;PL;192.168.135.157;D1457;apple_pay;approved
T000476;U0514;2025-03-08 13:42:00;6,12;M088;SE;192.168.79.22;D1336;paypal;approved
T000477;U0955;2025-02-02 14:05:00;45,35;M099;SE;192.168.209.230;D0438;paypal;approved
T000478;U0022;2025-01-18 03:09:00;24,34;M026;CZ;192.168.138.254;D0400;google_pay;approved
T000479;U0756;2025-04-27 19:31:00;12,71;M118;DE;192.168.130.198;D1243;card;approved
T000480;U0981;2025-06-07 03:18:00;2,8;M051;PL;192.168.136.212;D0562;google_pay;declined
T000481;U0965;2025-01-07 22:52:00;41,01;M078;GB;192.168.78.42;D0356;google_pay;approved
T000482;U0757;2025-06-01 20:04:00;38,97;M004;ES;192.168.169.99;D1446;paypal;approved
T000483;U0245;2025-06-05 04:57:00;24,43;M008;DE;192.168.235.213;D0644;google_pay;approved
T000484;U0398;2025-04-17 19:58:00;39,08;M084;DE;192.168.114.133;D0682;paypal;declined
T000485;U0751;2025-05-31 04:41:00;1,57;M067;RO;192.168.40.250;D0826;card;approved
T000486;U1028;2025-02-06 04:03:00;53,22;M019;FR;192.168.77.180;D0354;card;approved
T000487;U1036;2025-03-04 03:49:00;8,6;M053;DE;192.168.227.98;D0638;google_pay;approved
T000488;U0955;2025-01-17 11:40:00;73,34;M073;FR;192.168.50.116;D1160;card;approved
T000489;U0374;2025-02-09 14:23:00;4,62;M094;NL;192.168.133.53;D1211;paypal;approved
T000490;U0768;2025-03-11 01:13:00;4,39;M059;IT;192.168.34.77;D0631;paypal;approved
T000491;U0588;2025-02-19 15:52:00;14,08;M023;PT;192.168.52.53;D0647;paypal;declined
T000492;U0409;2025-03-06 15:41:00;156,06;M023;PL;192.168.94.65;D1429;bank_transfer;approved
T000493;U1186;2025-06-01 22:57:00;18,16;M047;RO;192.168.32.210;D1072;paypal;approved
T000494;U1199;2025-05-05 03:46:00;7,77;M050;PT;192.168.78.215;D0432;bank_transfer;approved
T000495;U0592;2025-02-08 08:39:00;17,75;M027;CZ;192.168.86.148;D1130;card;approved
T000496;U0529;2025-02-03 22:30:00;26,22;M028;DE;192.168.10.100;D1889;google_pay;approved
T000497;U0974;2025-06-14 01:43:00;26,19;M018;NL;192.168.159.134;D0763;apple_pay;approved
T000498;U0070;2025-03-02 22:22:00;49,33;M042;RO;192.168.56.40;D0735;paypal;approved
T000499;U0690;2025-04-10 12:54:00;94,31;M083;ES;192.168.199.175;D1871;bank_transfer;approved
T000500;U0382;2025-05-14 01:35:00;1,88;M097;PT;192.168.37.199;D0935;google_pay;approved
T000501;U0818;2025-05-04 12:39:00;72,85;M061;PL;192.168.127.60;D1482;google_pay;approved
T000502;U0822;2025-05-21 21:58:00;2,64;M039;IT;192.168.199.83;D1563;card;approved
T000503;U0552;2025-06-11 09:35:00;21,48;M074;DE;192.168.104.217;D0336;paypal;declined
T000504;U1074;2025-05-24 13:18:00;122,04;M026;PT;192.168.8.95;D1540;paypal;approved
T000505;U0111;2025-03-25 20:20:00;15,8;M012;ES;192.168.202.70;D1642;apple_pay;approved
T000506;U0002;2025-06-06 03:37:00;7,38;M085;ES;192.168.27.218;D0618;card;approved
T000507;U0417;2025-01-30 00:07:00;4,78;M056;IT;192.168.114.125;D0316;bank_transfer;approved
T000508;U0706;2025-06-01 08:12:00;26,46;M013;RO;192.168.27.201;D0808;apple_pay;approved
T000509;U0950;2025-01-25 07:23:00;12,12;M091;FR;192.168.66.111;D0794;bank_transfer;approved
